计数,名称,内容,位置 X,位置 Y,位置 Z,直径,中心 X,中心 Y,中心 Z
1,圆,,,,,7.3677,11747.6567,5809.3983,0.0000
1,圆,,,,,7.3677,11863.6551,5896.8399,0.0000
1,圆,,,,,7.3677,11810.7996,5281.6072,0.0000
1,圆,,,,,7.3677,11905.7537,5707.1987,0.0000
1,圆,,,,,7.3677,12876.3945,5624.8982,0.0000
1,圆,,,,,7.3677,13252.2381,3242.4478,0.0000
1,圆,,,,,7.3677,12754.4156,4542.4094,0.0000
1,圆,,,,,7.3677,12629.4911,4914.2625,0.0000
1,圆,,,,,7.3677,13225.3392,4304.3054,0.0000
1,圆,,,,,7.3677,13199.2119,4521.7947,0.0000
1,圆,,,,,7.3677,13198.0947,3944.7853,0.0000
1,圆,,,,,7.3677,13184.2866,4113.1763,0.0000
1,圆,,,,,7.3677,12714.0476,4360.0378,0.0000
1,圆,,,,,7.3677,12393.1367,4495.5953,0.0000
1,圆,,,,,7.3677,12244.9471,5381.6107,0.0000
1,圆,,,,,7.3677,12131.7661,5689.5991,0.0000
1,圆,,,,,7.3677,12121.4995,5849.6373,0.0000
1,圆,,,,,7.3677,12655.2853,3835.7923,0.0000
1,圆,,,,,7.3677,12670.7065,4138.7717,0.0000
1,圆,,,,,7.3677,12932.1521,1644.2754,0.0000
1,圆,,,,,7.3677,12652.5737,3480.7110,0.0000
1,圆,,,,,7.3677,10662.3862,4501.1785,0.0000
1,圆,,,,,7.3677,10618.6803,5207.2104,0.0000
1,圆,,,,,7.3677,10658.1207,3734.7850,0.0000
1,圆,,,,,7.3677,10643.0795,3986.3541,0.0000
1,圆,,,,,7.3677,10846.9201,5585.5548,0.0000
1,圆,,,,,7.3677,10991.0875,5625.0358,0.0000
1,圆,,,,,7.3677,11001.5600,5437.9960,0.0000
1,圆,,,,,7.3677,10981.6972,5548.1479,0.0000
1,圆,,,,,7.3677,10664.8122,3460.2759,0.0000
1,圆,,,,,7.3677,10448.3017,3927.2293,0.0000
1,圆,,,,,7.3677,10316.5613,4018.2745,0.0000
1,圆,,,,,7.3677,10091.1951,5141.4164,0.0000
1,圆,,,,,7.3677,10125.1897,5463.4938,0.0000
1,圆,,,,,7.3677,10721.6886,2498.9961,0.0000
1,圆,,,,,7.3677,10691.4427,2980.7336,0.0000
1,圆,,,,,7.3677,10502.1829,5524.9807,0.0000
1,圆,,,,,7.3677,10477.2281,5636.8109,0.0000
1,圆,,,,,7.3677,11870.6171,1697.9832,0.0000
1,圆,,,,,7.3677,11714.4480,2839.0299,0.0000
1,圆,,,,,7.3677,11381.3410,5658.1178,0.0000
1,圆,,,,,7.3677,11381.7009,5764.9093,0.0000
1,圆,,,,,7.3677,11586.2604,3677.3376,0.0000
1,圆,,,,,7.3677,11634.1561,3974.9656,0.0000
1,圆,,,,,7.3677,11618.7025,3362.9301,0.0000
1,圆,,,,,7.3677,12053.1956,5438.0698,0.0000
1,圆,,,,,7.3677,11391.1810,5461.8423,0.0000
1,圆,,,,,7.3677,11148.9908,3696.2227,0.0000
1,圆,,,,,7.3677,11110.8471,4284.5735,0.0000
1,圆,,,,,7.3677,11186.7450,3139.1559,0.0000
1,圆,,,,,7.3677,11175.5796,3374.2395,0.0000
1,圆,,,,,7.3677,11137.5293,5596.4285,0.0000
1,圆,,,,,7.3677,11136.5137,5649.8545,0.0000
1,圆,,,,,7.3677,11127.6413,5162.5956,0.0000
1,圆,,,,,7.3677,11128.5285,5309.9676,0.0000
1,圆,,,,,7.3677,5502.3756,5827.6740,0.0000
1,圆,,,,,10.0349,13599.9352,5860.5026,0.0000
1,圆,,,,,17.4008,13599.8703,5860.5194,0.0000
1,圆,,,,,17.4008,13123.8360,5659.8986,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.44},13603.4207,5830.7992,0.0000,,,,
1,圆,,,,,10.0349,13620.7490,5465.7061,0.0000
1,圆,,,,,17.4008,13620.6841,5465.7229,0.0000
1,圆,,,,,10.0349,13616.3519,5427.3761,0.0000
1,圆,,,,,17.4008,13616.2870,5427.3929,0.0000
1,圆,,,,,10.0349,13123.9009,5659.8818,0.0000
1,圆,,,,,17.4008,12022.5674,5837.3464,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.68},12772.2939,1964.8973,0.0000,,,,
1,圆,,,,,17.4008,11983.5863,5842.5007,0.0000
1,圆,,,,,10.0349,12022.6323,5837.3296,0.0000
1,圆,,,,,10.0349,12625.1759,5671.3065,0.0000
1,圆,,,,,17.4008,12625.1110,5671.3233,0.0000
1,圆,,,,,10.0349,12835.9105,1969.2227,0.0000
1,圆,,,,,17.4008,12835.8456,1969.2395,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.13},13544.7547,5376.1464,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-250.72},13533.1853,5331.6699,0.0000,,,,
1,圆,,,,,17.4008,13611.2526,5380.4481,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-234.72},13536.0037,5361.8356,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-180},4173.6932,5028.9332,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-180},5211.9598,5313.2840,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.83},13541.9364,5345.9807,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-260.38},4515.6665,4187.4370,0.0000,,,,
1,圆,,,,,10.0349,13611.3175,5380.4313,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-234.72},13539.2811,5405.3366,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.25},13548.0321,5419.6475,0.0000,,,,
1,圆,,,,,10.0349,13568.7779,5468.8384,0.0000
1,圆,,,,,17.4008,13568.7129,5468.8552,0.0000
1,圆,,,,,10.0349,13605.8376,5333.2816,0.0000
1,圆,,,,,17.4008,13605.7727,5333.2984,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-235.70},13498.9987,5436.3605,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.26},13506.9207,5458.7999,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-180},3810.9646,3013.0719,0.0000,,,,
1,圆,,,,,10.0349,13628.2995,2143.5160,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.46},11782.5809,5912.1798,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},15085.8430,4368.3681,0.0000,,,,
1,圆,,,,,10.0349,3561.8663,2807.8450,0.0000
1,圆,,,,,17.4008,3561.8014,2807.8617,0.0000
1,圆,,,,,17.4008,13628.2346,2143.5328,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;32.26},3509.7439,2806.1606,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.37},15062.7457,2165.4317,0.0000,,,,
1,多行文字,{\fFangSong_GB2312|b0|i0|c134|p49;\C1;国  土  资  源  部  \fCourier New|b0|i0|c0|p49;C1000002009021120004798  \fFangSong_GB2312|b0|i0|c134|p49;号},3861.4310,2344.3360,0.0000,,,,
1,多行文字,{\fFangSong_GB2312|b0|i0|c134|p49;\C1;国  土  资  源  部  \fCourier New|b0|i0|c0|p49;C1000002009021120004798  \fFangSong_GB2312|b0|i0|c134|p49;号},12960.7398,1811.4442,0.0000,,,,
1,多行文字,{\fSimSun|b0|i0|c134|p2;\C7;龙 东  煤  矿},13714.5855,1882.8316,0.0000,,,,
1,多行文字,{\fFangSong_GB2312|b0|i0|c134|p49;\C1;国  土  资  源  部  \fCourier New|b0|i0|c0|p49;C1000002009021120004798  \fFangSong_GB2312|b0|i0|c134|p49;号},3814.5506,4396.8188,0.0000,,,,
1,圆,,,,,10.0349,12538.7732,1627.9702,0.0000
1,圆,,,,,17.4008,12538.7083,1627.9870,0.0000
1,多行文字,{\fFangSong_GB2312|b0|i0|c134|p49;\C1;国  土  资  源  部  \fCourier New|b0|i0|c0|p49;C1000002009021120004798  \fFangSong_GB2312|b0|i0|c134|p49;号},9843.9511,5729.1404,0.0000,,,,
1,多行文字,{\fFangSong_GB2312|b0|i0|c134|p49;\C7;崔  庄  煤  矿 },3527.8609,3487.0889,0.0000,,,,
1,圆,,,,,17.4008,11658.8082,1825.9934,0.0000
1,圆,,,,,10.0349,11990.5676,5904.0946,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.4},11610.9312,1820.4820,0.0000,,,,
1,圆,,,,,10.0349,11658.8731,1825.9766,0.0000
1,圆,,,,,17.4008,11975.5036,5797.7077,0.0000
1,圆,,,,,10.0349,11983.6512,5842.4839,0.0000
1,圆,,,,,17.4008,11990.5027,5904.1114,0.0000
1,圆,,,,,10.0349,11975.5685,5797.6909,0.0000
1,圆,,,,,17.4008,10608.8146,5049.5383,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;32.68},5854.4100,5378.0343,0.0000,,,,
1,圆,,,,,10.0349,9535.7380,3521.2868,0.0000
1,圆,,,,,10.0349,5901.5032,5388.9045,0.0000
1,圆,,,,,17.4008,5901.4383,5388.9213,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.09},10562.9708,5043.2637,0.0000,,,,
1,圆,,,,,10.0349,10608.8795,5049.5215,0.0000
1,圆,,,,,17.4008,9535.6731,3521.3036,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;33.71},9555.6720,3510.6368,0.0000,,,,
1,圆,,,,,7.3677,5570.1690,3605.7875,0.0000
1,圆,,,,,7.3677,5113.2407,4150.7826,0.0000
1,圆,,,,,7.3677,5560.1048,2923.6497,0.0000
1,圆,,,,,7.3677,6017.2461,3080.9717,0.0000
1,圆,,,,,7.3677,6065.2328,3596.9004,0.0000
1,圆,,,,,7.3677,5614.1213,4108.1130,0.0000
1,圆,,,,,7.3677,4864.7658,4429.9169,0.0000
1,圆,,,,,7.3677,4625.3061,4696.1427,0.0000
1,圆,,,,,7.3677,3608.0331,4270.1486,0.0000
1,圆,,,,,7.3677,7333.9852,1879.8686,0.0000
1,圆,,,,,7.3677,4544.2219,2700.2507,0.0000
1,圆,,,,,17.4008,11732.1389,2825.9333,0.0000
1,圆,,,,,7.3677,7919.6909,1929.8311,0.0000
1,圆,,,,,7.3677,4590.5958,4200.8368,0.0000
1,圆,,,,,7.3677,4539.2974,3192.4721,0.0000
1,圆,,,,,7.3677,4539.2921,2943.1107,0.0000
1,圆,,,,,7.3677,4553.8236,3701.9119,0.0000
1,圆,,,,,7.3677,5650.2371,5152.8269,0.0000
1,圆,,,,,7.3677,5251.1837,5587.1563,0.0000
1,圆,,,,,7.3677,6105.9846,4630.9437,0.0000
1,圆,,,,,7.3677,5873.9889,4868.5181,0.0000
1,圆,,,,,7.3677,5880.4221,5419.9931,0.0000
1,圆,,,,,7.3677,5668.5080,5639.1632,0.0000
1,圆,,,,,7.3677,6354.1615,4830.0884,0.0000
1,圆,,,,,7.3677,6126.3456,5141.1778,0.0000
1,圆,,,,,7.3677,4941.7911,5403.5642,0.0000
1,圆,,,,,7.3677,4640.2658,5209.0959,0.0000
1,圆,,,,,7.3677,4419.6019,5477.8667,0.0000
1,圆,,,,,7.3677,5410.6675,4365.3886,0.0000
1,圆,,,,,7.3677,5148.6076,4669.0763,0.0000
1,圆,,,,,7.3677,5629.1397,4637.9079,0.0000
1,圆,,,,,7.3677,5154.9187,5184.4934,0.0000
1,圆,,,,,7.3677,4163.6890,5766.9811,0.0000
1,圆,,,,,7.3677,6053.0253,4113.7601,0.0000
1,圆,,,,,10.0349,11389.2095,1793.6964,0.0000
1,圆,,,,,17.4008,11389.1446,1793.7132,0.0000
1,圆,,,,,10.0349,12879.3584,1859.6852,0.0000
1,圆,,,,,17.4008,12879.2935,1859.7020,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;31.65},3741.5350,5773.6621,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-125.25},3738.6070,5755.6380,0.0000,,,,
1,圆,,,,,10.0349,3809.5383,5772.7574,0.0000
1,圆,,,,,17.4008,3809.4734,5772.7741,0.0000
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-950},13232.2260,2545.5258,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-660.58},14522.5738,4375.7766,0.0000,,,,
1,圆,,,,,7.3677,14616.5958,4436.7513,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-834.870},14137.8234,3912.1924,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-850},9564.8214,2068.6581,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-950},13333.3769,3570.9678,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-900},13301.1129,3751.1987,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-950},12910.6346,2401.3020,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1000},13893.1212,2308.4171,0.0000,,,,
1,圆,,,,,17.4008,11645.0812,3376.1980,0.0000
1,圆,,,,,10.0349,11619.2545,3843.9226,0.0000
1,圆,,,,,17.4008,13458.3141,5770.8666,0.0000
1,圆,,,,,10.0349,11645.1461,3376.1812,0.0000
1,圆,,,,,17.4008,11598.6086,3158.2001,0.0000
1,圆,,,,,10.0349,11732.2038,2825.9165,0.0000
1,圆,,,,,17.4008,11619.1896,3843.9394,0.0000
1,圆,,,,,10.0349,11598.6736,3158.1833,0.0000
1,圆,,,,,10.0349,13458.3790,5770.8498,0.0000
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.5},3860.9849,4846.1714,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},7027.7341,3695.3283,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.90},3831.8235,5765.8776,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;(焦0.57)},3849.3890,4830.2349,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},5494.2253,2631.6911,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.52},13473.2805,5769.1450,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},5268.2762,2428.9414,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},5273.7176,2554.5416,0.0000,,,,
1,圆,,,,,7.3677,13154.5255,4782.4663,0.0000
1,圆,,,,,17.4008,10479.4187,5639.3844,0.0000
1,圆,,,,,10.0349,10736.5235,2475.3072,0.0000
1,圆,,,,,17.4008,10506.4943,5526.7681,0.0000
1,圆,,,,,10.0349,10479.4837,5639.3676,0.0000
1,圆,,,,,17.4008,10698.0414,2969.9581,0.0000
1,圆,,,,,10.0349,10678.2783,3440.6800,0.0000
1,圆,,,,,17.4008,10736.4586,2475.3240,0.0000
1,圆,,,,,10.0349,10698.1063,2969.9414,0.0000
1,圆,,,,,10.0349,10506.5592,5526.7514,0.0000
1,圆,,,,,10.0349,10116.8020,5467.1917,0.0000
1,圆,,,,,17.4008,10116.7371,5467.2085,0.0000
1,圆,,,,,10.0349,10092.7864,5142.8021,0.0000
1,圆,,,,,17.4008,10092.7215,5142.8189,0.0000
1,圆,,,,,10.0349,10329.0230,4027.1056,0.0000
1,圆,,,,,17.4008,10328.9581,4027.1224,0.0000
1,圆,,,,,10.0349,10456.9455,3930.6439,0.0000
1,圆,,,,,17.4008,10456.8806,3930.6606,0.0000
1,圆,,,,,10.0349,10620.8561,5552.8965,0.0000
1,圆,,,,,17.4008,10620.7911,5552.9133,0.0000
1,圆,,,,,10.0349,10618.1181,5193.9590,0.0000
1,圆,,,,,17.4008,10618.0532,5193.9758,0.0000
1,圆,,,,,10.0349,10620.7677,5761.3173,0.0000
1,圆,,,,,17.4008,10620.7027,5761.3341,0.0000
1,圆,,,,,10.0349,10620.1748,5587.6852,0.0000
1,圆,,,,,17.4008,10620.1098,5587.7020,0.0000
1,圆,,,,,17.4008,10619.2224,5088.2246,0.0000
1,圆,,,,,17.4008,10673.5959,3720.0304,0.0000
1,圆,,,,,10.0349,10674.2821,3953.7842,0.0000
1,圆,,,,,17.4008,10678.2134,3440.6968,0.0000
1,圆,,,,,10.0349,10673.6608,3720.0136,0.0000
1,圆,,,,,17.4008,10662.8537,4493.1352,0.0000
1,圆,,,,,10.0349,10619.2874,5088.2078,0.0000
1,圆,,,,,17.4008,10674.2171,3953.8010,0.0000
1,圆,,,,,10.0349,10662.9186,4493.1184,0.0000
1,圆,,,,,17.4008,9620.3711,5128.5412,0.0000
1,圆,,,,,10.0349,9622.7870,5478.2969,0.0000
1,圆,,,,,17.4008,9609.9920,3907.6827,0.0000
1,圆,,,,,10.0349,9620.4360,5128.5244,0.0000
1,圆,,,,,17.4008,9624.7391,5728.7042,0.0000
1,圆,,,,,10.0349,9778.5447,4695.1533,0.0000
1,圆,,,,,17.4008,9622.7220,5478.3137,0.0000
1,圆,,,,,10.0349,9624.8040,5728.6874,0.0000
1,圆,,,,,10.0349,9610.0569,3907.6659,0.0000
1,圆,,,,,10.0349,9620.7354,2827.9404,0.0000
1,圆,,,,,17.4008,9620.6704,2827.9572,0.0000
1,圆,,,,,10.0349,9600.1063,2330.1291,0.0000
1,圆,,,,,17.4008,9600.0413,2330.1459,0.0000
1,圆,,,,,10.0349,9610.5364,3809.5920,0.0000
1,圆,,,,,17.4008,9610.4715,3809.6088,0.0000
1,圆,,,,,10.0349,9634.0654,3298.3671,0.0000
1,圆,,,,,17.4008,9634.0005,3298.3839,0.0000
1,圆,,,,,10.0349,10071.1220,3922.8790,0.0000
1,圆,,,,,17.4008,10071.0570,3922.8958,0.0000
1,圆,,,,,10.0349,10114.9059,3347.5508,0.0000
1,圆,,,,,17.4008,10114.8410,3347.5676,0.0000
1,圆,,,,,10.0349,10073.1009,4817.3031,0.0000
1,圆,,,,,17.4008,10073.0360,4817.3198,0.0000
1,圆,,,,,10.0349,10088.4584,4632.9766,0.0000
1,圆,,,,,17.4008,10088.3935,4632.9934,0.0000
1,圆,,,,,17.4008,10137.4735,2964.1171,0.0000
1,圆,,,,,17.4008,9744.0570,5616.4642,0.0000
1,圆,,,,,10.0349,10190.0687,2196.4152,0.0000
1,圆,,,,,17.4008,9778.4798,4695.1701,0.0000
1,圆,,,,,10.0349,9744.1219,5616.4475,0.0000
1,圆,,,,,17.4008,10158.8530,2595.7508,0.0000
1,圆,,,,,10.0349,10137.5385,2964.1003,0.0000
1,圆,,,,,17.4008,10190.0038,2196.4320,0.0000
1,圆,,,,,10.0349,10158.9179,2595.7340,0.0000
1,圆,,,,,17.4008,11602.7993,4795.4201,0.0000
1,圆,,,,,10.0349,11608.3603,5125.6256,0.0000
1,圆,,,,,17.4008,11610.7757,4334.4500,0.0000
1,圆,,,,,10.0349,11602.8642,4795.4034,0.0000
1,圆,,,,,17.4008,11617.3849,5159.0714,0.0000
1,圆,,,,,10.0349,11633.8108,5404.0415,0.0000
1,圆,,,,,17.4008,11608.2954,5125.6424,0.0000
1,圆,,,,,10.0349,11617.4498,5159.0546,0.0000
1,圆,,,,,10.0349,11610.8406,4334.4332,0.0000
1,圆,,,,,10.0349,11824.2929,1813.7183,0.0000
1,圆,,,,,17.4008,11824.2280,1813.7351,0.0000
1,圆,,,,,10.0349,11856.4257,1707.7165,0.0000
1,圆,,,,,17.4008,11856.3608,1707.7333,0.0000
1,圆,,,,,10.0349,11618.4835,3950.9343,0.0000
1,圆,,,,,17.4008,11618.4186,3950.9510,0.0000
1,圆,,,,,10.0349,11620.8978,3624.1406,0.0000
1,圆,,,,,17.4008,11620.8329,3624.1574,0.0000
1,圆,,,,,10.0349,11749.8679,5808.2687,0.0000
1,圆,,,,,17.4008,11749.8029,5808.2855,0.0000
1,圆,,,,,10.0349,11908.5079,5709.9260,0.0000
1,圆,,,,,17.4008,11908.4429,5709.9428,0.0000
1,圆,,,,,10.0349,12205.2370,2615.6200,0.0000
1,圆,,,,,17.4008,12205.1721,2615.6368,0.0000
1,圆,,,,,10.0349,11860.6153,5894.2175,0.0000
1,圆,,,,,17.4008,11860.5503,5894.2343,0.0000
1,圆,,,,,17.4008,11801.9011,5273.6931,0.0000
1,圆,,,,,17.4008,11622.5151,5526.5003,0.0000
1,圆,,,,,10.0349,11615.5380,5627.9383,0.0000
1,圆,,,,,17.4008,11633.7458,5404.0583,0.0000
1,圆,,,,,10.0349,11622.5801,5526.4835,0.0000
1,圆,,,,,17.4008,11593.3772,5900.6122,0.0000
1,圆,,,,,10.0349,11801.9661,5273.6764,0.0000
1,圆,,,,,17.4008,11615.4731,5627.9551,0.0000
1,圆,,,,,10.0349,11593.4421,5900.5954,0.0000
1,圆,,,,,17.4008,11173.2136,3142.2835,0.0000
1,圆,,,,,10.0349,11175.5342,3407.7585,0.0000
1,圆,,,,,17.4008,10986.1599,5620.7738,0.0000
1,圆,,,,,10.0349,11173.2785,3142.2667,0.0000
1,圆,,,,,17.4008,11166.2553,3678.0822,0.0000
1,圆,,,,,10.0349,11131.9774,4228.9925,0.0000
1,圆,,,,,17.4008,11175.4693,3407.7753,0.0000
1,圆,,,,,10.0349,11166.3202,3678.0654,0.0000
1,圆,,,,,10.0349,10986.2248,5620.7570,0.0000
1,圆,,,,,10.0349,10980.2870,5547.5933,0.0000
1,圆,,,,,17.4008,10980.2220,5547.6101,0.0000
1,圆,,,,,10.0349,10997.3287,5435.5991,0.0000
1,圆,,,,,17.4008,10997.2638,5435.6159,0.0000
1,圆,,,,,10.0349,10829.6986,5630.8598,0.0000
1,圆,,,,,17.4008,10829.6337,5630.8766,0.0000
1,圆,,,,,10.0349,10835.9994,5590.0421,0.0000
1,圆,,,,,17.4008,10835.9345,5590.0589,0.0000
1,圆,,,,,10.0349,11384.9844,5768.0058,0.0000
1,圆,,,,,17.4008,11384.9195,5768.0226,0.0000
1,圆,,,,,10.0349,11132.4630,5648.1959,0.0000
1,圆,,,,,17.4008,11132.3981,5648.2126,0.0000
1,圆,,,,,10.0349,11378.3314,5665.5171,0.0000
1,圆,,,,,17.4008,11378.2665,5665.5338,0.0000
1,圆,,,,,10.0349,11381.8145,5454.2868,0.0000
1,圆,,,,,17.4008,11381.7496,5454.3036,0.0000
1,圆,,,,,17.4008,11136.1836,5587.6043,0.0000
1,圆,,,,,17.4008,11139.4071,4693.7664,0.0000
1,圆,,,,,10.0349,11120.2152,5161.3451,0.0000
1,圆,,,,,17.4008,11131.9125,4229.0093,0.0000
1,圆,,,,,10.0349,11139.4720,4693.7496,0.0000
1,圆,,,,,17.4008,11126.7336,5296.8905,0.0000
1,圆,,,,,10.0349,11136.2485,5587.5875,0.0000
1,圆,,,,,17.4008,11120.1503,5161.3619,0.0000
1,圆,,,,,10.0349,11126.7985,5296.8737,0.0000
1,圆,,,,,17.4008,9571.7323,1722.8398,0.0000
1,圆,,,,,10.0349,7374.4035,4732.8014,0.0000
1,圆,,,,,17.4008,7374.3385,4732.8181,0.0000
1,圆,,,,,10.0349,7409.8076,4057.6931,0.0000
1,圆,,,,,17.4008,7409.7426,4057.7099,0.0000
1,圆,,,,,10.0349,7502.3082,2479.0699,0.0000
1,圆,,,,,17.4008,7502.2433,2479.0867,0.0000
1,圆,,,,,10.0349,7361.3488,4872.9129,0.0000
1,圆,,,,,17.4008,7361.2838,4872.9297,0.0000
1,圆,,,,,17.4008,6732.8149,4834.9045,0.0000
1,圆,,,,,17.4008,5559.8971,2914.5932,0.0000
1,圆,,,,,10.0349,13219.7573,4283.3867,0.0000
1,圆,,,,,17.4008,3835.3695,4843.2322,0.0000
1,圆,,,,,10.0349,5559.9621,2914.5764,0.0000
1,圆,,,,,17.4008,6820.9653,4667.4496,0.0000
1,圆,,,,,10.0349,6732.8798,4834.8877,0.0000
1,圆,,,,,17.4008,13219.6924,4283.4035,0.0000
1,圆,,,,,10.0349,6821.0302,4667.4328,0.0000
1,圆,,,,,17.4008,7621.4834,4900.0549,0.0000
1,圆,,,,,10.0349,7633.6996,5115.7671,0.0000
1,圆,,,,,17.4008,7615.5566,4756.0417,0.0000
1,圆,,,,,10.0349,7621.5483,4900.0381,0.0000
1,圆,,,,,17.4008,7638.0591,5302.5139,0.0000
1,圆,,,,,10.0349,7793.9736,3699.4755,0.0000
1,圆,,,,,17.4008,7633.6347,5115.7839,0.0000
1,圆,,,,,10.0349,7638.1240,5302.4972,0.0000
1,圆,,,,,10.0349,7615.6215,4756.0249,0.0000
1,圆,,,,,10.0349,7528.0481,3328.4189,0.0000
1,圆,,,,,17.4008,7527.9832,3328.4357,0.0000
1,圆,,,,,10.0349,7517.4440,2899.0062,0.0000
1,圆,,,,,17.4008,7517.3791,2899.0229,0.0000
1,圆,,,,,10.0349,7608.4681,4639.0604,0.0000
1,圆,,,,,17.4008,7608.4032,4639.0772,0.0000
1,圆,,,,,10.0349,7563.1226,3899.5798,0.0000
1,圆,,,,,17.4008,7563.0577,3899.5966,0.0000
1,圆,,,,,7.3677,14255.4253,3271.2575,0.0000
1,圆,,,,,7.3677,14165.9763,3965.6828,0.0000
1,圆,,,,,7.3677,13649.1196,4708.6589,0.0000
1,圆,,,,,7.3677,13813.8066,5612.0910,0.0000
1,圆,,,,,7.3677,14134.7920,4932.2894,0.0000
1,圆,,,,,7.3677,14126.9772,5218.7505,0.0000
1,圆,,,,,7.3677,14173.1192,4455.5993,0.0000
1,圆,,,,,7.3677,14157.9748,4776.2239,0.0000
1,圆,,,,,7.3677,13700.2420,4301.0145,0.0000
1,圆,,,,,7.3677,13133.6527,5664.0944,0.0000
1,圆,,,,,7.3677,13559.6430,1904.2552,0.0000
1,圆,,,,,7.3677,13119.0463,5218.1677,0.0000
1,圆,,,,,7.3677,13121.9488,5454.4884,0.0000
1,圆,,,,,7.3677,13800.1633,3631.3869,0.0000
1,圆,,,,,7.3677,13768.5852,3940.7473,0.0000
1,圆,,,,,7.3677,13413.0752,2864.1993,0.0000
1,圆,,,,,7.3677,13879.2881,1711.8024,0.0000
1,圆,,,,,17.4008,3443.8015,3356.8688,0.0000
1,圆,,,,,10.0349,6612.3615,4520.4475,0.0000
1,圆,,,,,17.4008,7332.1859,1880.6335,0.0000
1,圆,,,,,10.0349,3443.8664,3356.8520,0.0000
1,圆,,,,,17.4008,6627.3210,4990.7729,0.0000
1,圆,,,,,10.0349,3835.4344,4843.2154,0.0000
1,圆,,,,,17.4008,6612.2965,4520.4642,0.0000
1,圆,,,,,10.0349,6627.3859,4990.7561,0.0000
1,圆,,,,,10.0349,7332.2508,1880.6167,0.0000
1,圆,,,,,7.3677,14586.6567,4250.1332,0.0000
1,圆,,,,,7.3677,14608.6717,4996.1743,0.0000
1,圆,,,,,7.3677,14121.9422,5639.7717,0.0000
1,圆,,,,,7.3677,14359.2671,5843.0450,0.0000
1,圆,,,,,10.0349,7932.8771,1940.9848,0.0000
1,圆,,,,,17.4008,7932.8122,1941.0016,0.0000
1,圆,,,,,7.3677,14612.9628,5278.8023,0.0000
1,圆,,,,,7.3677,14588.9412,5641.6648,0.0000
1,圆,,,,,10.0349,9095.0550,3034.5617,0.0000
1,圆,,,,,17.4008,9094.9901,3034.5785,0.0000
1,圆,,,,,10.0349,8834.6962,5370.2681,0.0000
1,圆,,,,,17.4008,8834.6312,5370.2849,0.0000
1,圆,,,,,10.0349,9090.6368,3996.5495,0.0000
